URL,Manufacturer,Additional Descriptions,Product Description,Data ASIN
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTI1MjI3MDY4NzQ2OTg0OjE2ODUwMjQyOTY6c3BfbXRmOjIwMTE2ODgyMTgwNzk4OjowOjo&url=%2FRed-Lemon-Waterproof-Anti-Theft-Backpack%2Fdp%2FB09ZYNWX53%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024296%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Encon Impex Pvt Ltd,"['? PREMIUM MATERIAL: Made from high quality, waterproof Polyester material. Premium quality smooth zippers, pullers, buckles.; ? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeves to protect 15.6 inch laptop as wll as Tablet.. Spacious enough to hold your folders, documents etc. Side vertical zipper pocket for waterbottle, folding umbrella. Soft handle for better comfort. <br>', '? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 15 cms x 46 cms (LxWxH). Capacity: 20 Lit <br>', '? USB FEATURE and PASSWORD LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This bag comes with password number lock to keep your belongings extremely safe. <br>', '? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. <br>', 'Pattern Name: Solid; Age Range Description: Adult; Style Name: Modern; Special Features: Locking <br>']",,B09ZYNWX53
https://www.amazon.in//Nishi-Backpack-Waterproof-Stylish-College/dp/B0BR9W54MW/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-141,B0BR9W54MW,"['It is Light and durable with comfortable and adjustable shoulder straps. Suitable for adults, business man, tourist and children. A great choice as a gift.', 'ADJUSTABLE SHOULDER STRAP : An adjustable and removable shoulder strap, you can adjust it according to the height of your little princess.', 'Perfect for daily use ; work, school, weekend getaway, traveling, shopping, etc. It makes great gift for you loved ones!', 'backpack is beyond cute, great quality, and extremely durable. The bookbags set use SBS zipper, slides easily and smoothly，the backpack have 2-way big head zipper,easy open and close.The straps are padded and adjustable, which can ease the pressure on your shoulder.']",,B0BR9W54MW
https://www.amazon.in//Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-142,Korrun India Pvt. Ltd,"['21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm', 'Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.', 'Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.', 'Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.', 'Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.', 'Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks', '6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286', 'Country of Origin: India']",,B07YY6PTMN
https://www.amazon.in//Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-143,Gear Merchandise PVT LTD,"['Outer material: synthetic, color: tan; Waterproof', 'Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)', 'Number of compartments: 2', 'Laptop compatibility: yes, laptop size: 16strap type: adjustable', 'Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .']",,B07G4CYC74
https://www.amazon.in//Okami-ZenPack-Minimal-Messenger-Briefcase/dp/B0BVZT69JN/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-144,Okami Wolf INTL Pvt. Ltd.,"[""ZenPack UNO is Okami's Convertible Sling X Messenger X Sleeve Laptop Bag, it's the one bag that adapts and converts to your needs, it's the UNO in Okami's Zenpack Series. Minimal Design, with durable and robust materials, ensure a lightweight yet functional laptop bag."", 'The ZenPack UNO comes equipped with a dedicated and padded laptop compartment for laptops up to 15.6"" and spacious main compartment with a multi-utility organiser', 'Convertible Carry - Sling X Messenger X Sleeve Laptop Bag, the ZenPack UNO is suitable for all. The included detachable padded shoulder straps come with heavy-duty hardware and luxurious padded inserts. With durable construction and robust materials, tackle your everyday commute with ease.', 'Water Resistant - Engineered with DRYE Tech Designed to withstand light rain and accidental spills. Engineered in collaboration with DRYE by Okami using durable water-resistant fabric and zippers.', ""Backed by Okami's 365 day warranty with free pick and drop facility across India. Quick-Access Documents Compartment - A quick access slip pocket on the outside lets you access documents without having to open the entire bag.""]",,B0BVZT69JN
https://www.amazon.in//Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-145,Gear Merchandise PVT LTD,"['Outer Material: Polyester, Color: Blue', 'Water Resistance: Water resistant', 'Capacity: 20 liters; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)', 'Number of compartments: 1; Laptop Compatibility: No, Strap Type: Adjustable', 'Special Features: Laptop Compartment; Closure Type: Zipper; Pocket Description: Utility Pocket; Style Name: Traditional Backpacks; Age Range Description: Adult']",,B0757K36YV
https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-146,ADISA,"['Material: Water Resistant Strong Polyester', 'Compartments: 2 with padding', 'Laptop Size: 15.6 inch and below', 'Dimensions: LxWxH - 11 x 6 x 18 inches', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover']",,B0BPTT2HZY
https://www.amazon.in//Foldable-Travel-Shoulder-Shopping-Luggage/dp/B07VCRL9H3/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-147,DEMON CHEST,"['[ 2 Pack ] - 1 pcs Pink Bag + 1 pcs Blue Bag', '♛ 180 days FULL REFUND for Any Quality Problems & Dissatisfactions,no return required ! ♛ - contact seller ❤️DemonChest❤️', '<b>Carry On Duffel Bag,Foldable Travel Bag,Water Resistant Bag,Foldable Duffle Bag for Women,Men Duffle Bags,Sport Totes,Shopping Shoulder Bag,Packable Duffle,Luggage Organizer,Nylon,Light Weight,Max Large Capacity，Pink Blue 2 Color Pack</b>', '[ Small & Portable & Large Capacity ] - This bag can be fast folded into itself with a compact size, only 1/20 of a regular size luggage. It takes a little space while have up-to 25L capacity to be used as a shoulder bag in case your suitcase.', ""[ PREMIUM QUALITY- ] - Crafted with stylish urban aesthetics in mind, it's also built to last given its ripstop nylon construction and quality guarantee. This bag is made from high density durable oxford fabric with water repellent coating, the fabric that is lightweight, water-resistant, and wear proof .""]",,B07VCRL9H3
https://www.amazon.in//DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1685024296&sprefix=ba%2Caps%2C283&sr=8-148,22-Mar-18,['trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper'],,B07BNS3KNX
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTI1MjI3MDY4NzQ2OTg0OjE2ODUwMjQyOTY6c3BfYnRmOjIwMTUzMTA5MjA5Njk4OjowOjo&url=%2FWaterproof-Expandable-Bold-Anti-Theft-External%2Fdp%2FB09T738CK1%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024296%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Walkent (OEM Guangzhou Leading Wolf Leather Products Co.,Ltd), Walkentstore@gmail.com, Contact: +91 8001655655","['ORIGINAL ARCTIC HUNTER Bold Backpack is not just stylish but also highly practical, with a water-resistant and scratch-resistant outer that can withstand everyday wear and tear', 'Designed for both men and women, this backpack has multiple compartments, including a 32-liter laptop bag with 3 separate compartments, a separate clothes compartment, and a waterproof toiletries bag to store all your essentials while traveling', ""Whether you're headed to the office, college, or on a trip, the Bold backpack can adapt to your needs with its expandable design that increases space as per your requirements. It also features 3 ways to carry the bag: like a suitcase, school bag, or handbag, making it highly versatile"", 'The shoulder straps can be hidden inside the bag, and the cushioned laptop compartments are ideal for a 15.6-inch laptop and a 10.2-inch tablet. The padded shoulder straps and back provide added comfort during extended use, and there are anti-theft pockets to keep your belongings secure', 'Other features include a trolley sleeve for travel, front pockets for essentials, a high-quality durable zipper, an external USB & Audio port for charging devices on the go, and a world-renowned YKK zipper for added durability']",,B09T738CK1
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTI1MjI3MDY4NzQ2OTg0OjE2ODUwMjQyOTY6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2Fuppercase-ltrs-backpack-INVALID-DATA_red%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024296%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Acefour Accessories Pvt. Ltd.,"['Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product. Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (26.5 cm x 13.3 cm x 38.2); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Roll top wide opening for easy access; Padded laptop compartment fits up to 15”, Front Access pocket & Back padding with Air mesh']",,B0B691HSL3
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MjgxNDk0MTY1NjYzMTc1OjE2ODUwMjQzMDA6c3BfYXRmX25leHQ6MjAxNTk2OTczNDEwOTg6OjA6Og&url=%2FElegant-Vertical-Waterproof-Backpack-Blue%2Fdp%2FB0C5T4DKDF%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024300%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B0C5T4DKDF,"['Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16\xa0Inches\xa0Laptop.', 'Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.', 'Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.', 'Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks', 'Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff\xa0safe\xa0from\xa0rain']",,B0C5T4DKDF
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MjgxNDk0MTY1NjYzMTc1OjE2ODUwMjQzMDA6c3BfYXRmX25leHQ6MjAxNjE0NzkzOTYyOTg6OjA6Og&url=%2FTabelito-NEXA-Backpack-Business-Compartment%2Fdp%2FB0C2D4KWQ6%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024300%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Tabelito Trade India,"['Care Instructions: Hand Wash Only', ""The front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles."", 'MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it\'s the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisex', ""LAPTOP BACKPACK SPECIFICATIONS - Men's NEXA Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size."", 'NEXA padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.', 'The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.', 'The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.']",,B0C2D4KWQ6
